user,time,appDisplayName_score,clientAppUsed_score,deviceDetailbrowser_score,deviceDetaildisplayName_score,deviceDetailoperatingSystem_score,statusfailureReason_score,appincrement_score,locincrement_score,logcount_score,anomalyScore
acole@domain.com,2022-08-31T16:43:14.704857Z,0.16004024,0.11841617,0.7879607,1.0707725,1.0678383,0.07415564,0.52948475,0.22195962,0.42274055,0.49481875
acole@domain.com,2022-08-31T17:37:56.194906Z,1.2434098,0.054614794,0.9283841,1.1314,1.0709679,0.1355891,0.56982714,0.2544667,0.10332624,0.6102206
acole@domain.com,2022-08-31T17:53:24.237301Z,1.6855494,0.630208,1.3670843,0.9670083,1.1105652,0.7512064,0.06823224,0.23753537,0.29034388,0.7897481
acole@domain.com,2022-08-31T20:56:03.993734Z,1.6689312,0.627992,1.3600057,0.9620176,1.1086562,0.7507058,0.07030016,0.2413383,0.7812582,0.841245
acole@domain.com,2022-08-31T22:45:37.613815Z,0.7979072,0.40741754,1.1279573,0.110351644,1.6026995,0.3878778,0.011376442,0.25305763,1.271519,0.66335154
acole@domain.com,2022-08-31T23:36:39.588067Z,1.242016,0.06673122,0.91781634,1.0665481,1.0864757,0.09661734,0.020676922,0.26367727,2.065292,0.75842786
cfernandez@domain.com,2022-08-31T02:34:42.930200Z,0.35507327,0.27683225,0.23733516,0.9810867,0.48558518,0.8435778,4.5062375,5.168072,0.14439993,1.4442444
cfernandez@domain.com,2022-08-31T02:38:12.487170Z,0.55511147,0.24068975,0.9919642,1.435877,0.79175794,0.32882896,1.4654372,4.3550215,0.93668014,1.2334853
cfernandez@domain.com,2022-08-31T12:33:59.063258Z,1.0353491,0.31714714,0.8391921,1.1772795,0.51802397,0.2118251,1.0057678,4.9785585,0.90471584,1.2208732
cfernandez@domain.com,2022-08-31T13:53:35.579510Z,0.032279134,0.28642076,0.6766371,0.99611586,0.50415415,0.22533345,1.3974794,6.4285674,0.496433,1.2270467
cfernandez@domain.com,2022-08-31T13:54:27.657217Z,0.032302916,0.2865002,0.6770673,0.99589664,0.504146,0.22550777,1.4496533,6.494962,0.56450516,1.2478379
cfernandez@domain.com,2022-08-31T16:05:21.851171Z,0.03232511,0.2865793,0.6774952,0.9956821,0.50413805,0.2256825,1.5024264,6.561655,0.62734175,1.2681473
cfernandez@domain.com,2022-08-31T21:38:46.697841Z,2.054914,1.4324425,2.6006908,0.36317453,0.23669344,0.2745966,0.004997756,4.949892,0.97455585,1.4324397
jtaylor@domain.com,2022-08-31T00:40:18.759488Z,0.6494375,1.20075,1.179506,0.28166878,0.694526,0.4378779,1.0529511,0.20923623,0.8843492,0.7322558
jtaylor@domain.com,2022-08-31T02:42:08.561426Z,0.6080217,1.0775487,1.1253055,0.2566232,0.6658345,0.39250886,0.19900523,0.3068012,0.26892832,0.54450864
jtaylor@domain.com,2022-08-31T04:46:40.921353Z,0.3851512,0.6381967,1.4627022,0.19045809,1.7749013,0.30838063,0.44157046,1.0915914,0.19201726,0.72055215
jtaylor@domain.com,2022-08-31T05:15:04.524366Z,0.38181067,0.6245003,1.4566451,0.18295613,1.7654356,0.30095622,0.43935022,1.093006,0.5579761,0.7558485
jtaylor@domain.com,2022-08-31T05:38:50.748634Z,0.6097062,0.8886505,0.3346372,0.21797022,0.6350924,0.39756706,0.786928,1.0969353,0.77378935,0.6379196
jtaylor@domain.com,2022-08-31T06:38:58.309423Z,0.501072,1.1509621,1.2536646,0.27135164,0.6866384,0.4437434,0.9560124,1.1167264,0.8638131,0.8048871
jtaylor@domain.com,2022-08-31T13:10:23.278508Z,0.570402,0.89030004,0.33078933,0.21726692,0.632008,0.39208457,0.9529095,1.1034344,0.8134631,0.6558509
jtaylor@domain.com,2022-08-31T19:15:54.206216Z,2.078234,0.43481055,0.93582654,0.017012967,1.3098831,0.16387802,0.8741187,1.0770079,0.642164,0.83699286
ksheppard@domain.com,2022-08-31T13:44:00.305145Z,0.90415573,0.43695325,1.3815433,0.9707159,2.5915887,0.2647994,3.3665328,5.063244,0.56630987,1.7273158
ksheppard@domain.com,2022-08-31T18:08:20.574613Z,0.9039713,0.43622673,1.3811194,0.9710369,2.5906036,0.26484835,3.4167252,5.10702,0.63634443,1.7453218
ksheppard@domain.com,2022-08-31T21:27:07.987752Z,0.99225265,0.29863957,0.9125615,1.9449159,0.35947618,0.35909134,2.564162,5.0864043,0.5803407,1.455316
ksheppard@domain.com,2022-08-31T21:34:47.609540Z,0.901997,0.4240456,1.3792043,0.9716802,2.5763469,0.2652857,2.612924,5.3879967,0.6883823,1.6897626
jwatson@domain.com,2022-08-31T00:45:11.443629Z,0.05628652,0.19096303,0.06754109,1.0344999,0.49052724,0.27549943,2.2061522,3.7401788,0.96101975,1.0025187
jwatson@domain.com,2022-08-31T01:09:29.204811Z,0.57609284,3.4362657,0.36596996,0.774373,3.3171976,0.34081367,2.9175172,4.1005945,0.55355436,1.8202645
jwatson@domain.com,2022-08-31T02:32:32.973992Z,0.9424393,0.3010027,0.038939867,1.1823657,0.51482195,0.23980042,0.47548336,2.5151587,0.97338825,0.7981556
jwatson@domain.com,2022-08-31T03:47:48.713835Z,0.9688199,0.10756921,0.00027251802,1.0836641,0.43508056,0.27516076,0.44555804,3.242609,0.89471173,0.82816064
jwatson@domain.com,2022-08-31T14:40:00.325111Z,0.94192266,0.30101693,0.040986773,1.181195,0.5147379,0.24013257,0.10670067,2.7813241,0.97098154,0.78655535
jwatson@domain.com,2022-08-31T14:40:37.574225Z,0.94207376,0.3010815,0.041523058,1.1813358,0.51474357,0.2401239,0.13668922,2.8210468,0.96129173,0.7933233
jwatson@domain.com,2022-08-31T22:21:08.669673Z,1.208962,0.17130364,0.025120461,0.96125317,0.46606687,0.11898719,1.7158719,5.555547,0.10983419,1.1481051
jmeyers@domain.com,2022-08-31T01:13:31.417799Z,0.55718666,0.784549,1.6780903,0.6305506,0.19474791,0.31128836,1.7023739,3.3983824,0.95594805,1.1347909
jmeyers@domain.com,2022-08-31T05:37:55.471055Z,0.010507467,0.2797883,0.66625655,1.5042316,0.50329345,0.24314241,2.5628996,5.5204463,0.646095,1.3262956
jmeyers@domain.com,2022-08-31T14:43:16.216663Z,0.55743,0.7666486,1.6743171,0.63246053,0.18795279,0.31142262,1.1206104,3.6556973,0.9429204,1.0943844
jmeyers@domain.com,2022-08-31T18:18:03.319118Z,1.0210052,0.3156673,0.8337261,1.7823223,0.51745504,0.23271358,0.90677166,4.887006,0.9539471,1.2722906
jmeyers@domain.com,2022-08-31T20:13:01.968714Z,1.0048941,0.30008978,0.9289427,2.7320178,0.37868413,0.3593383,2.8236322,7.192418,0.3468537,1.785208
tproctor@domain.com,2022-08-31T04:08:07.344641Z,0.9835551,0.3101539,0.092680685,0.9329113,0.51597035,0.19589673,1.0875372,3.292682,0.9530534,0.9293823
tproctor@domain.com,2022-08-31T15:37:18.252566Z,0.0033689686,0.26327726,0.03527993,0.7878916,0.49940813,0.2165049,1.6336639,4.2488647,0.93101394,0.95769703
tproctor@domain.com,2022-08-31T23:53:39.719409Z,1.2227063,0.27326438,0.14200707,0.82793164,0.4721672,0.70712,4.2603374,7.635187,0.9731618,1.834876
jgonzalez@domain.com,2022-08-31T04:30:11.111203Z,0.6801566,0.10110792,1.2977668,1.0083652,0.4398263,0.15517338,1.709109,4.109876,0.9476632,1.161005
jgonzalez@domain.com,2022-08-31T08:01:03.593505Z,0.964299,0.31110734,1.702444,1.2643495,0.51337975,0.005446979,1.9275833,3.8515954,0.7761228,1.2573698
jgonzalez@domain.com,2022-08-31T22:08:52.457493Z,1.7948166,0.061048985,1.8157313,1.0407764,3.2232444,3.691204,3.8086278,5.891325,0.4683991,2.421686
jgonzalez@domain.com,2022-08-31T23:19:25.673084Z,0.5168785,0.87031597,1.149904,0.37738827,3.192538,0.28823972,0.95523065,4.3045816,0.82332313,1.3864888
vramirez@domain.com,2022-08-31T19:38:39.475240Z,1.0102906,0.301495,0.93046594,1.9967885,0.3826256,0.35949305,3.7070491,5.1054864,0.45081466,1.5827233
vramirez@domain.com,2022-08-31T20:38:40.325083Z,1.0104929,0.30155903,0.9306923,1.9967138,0.3829178,0.3594953,3.7602408,5.149898,0.52970845,1.6024132
vramirez@domain.com,2022-08-31T20:40:37.703442Z,1.0169386,1.5753843,0.03769471,0.609203,5.572736,0.33290556,1.852745,3.6169004,0.8411323,1.7172934
rrojas@domain.com,2022-08-31T20:24:29.902977Z,0.51255816,0.8247583,1.1588255,0.3764636,3.2637181,0.28908455,2.651922,4.6475253,0.9184656,1.6270357
aanderson@domain.com,2022-08-31T05:52:56.041038Z,0.8651498,17.220348,0.63023615,2.865948,0.49741912,6.2014647,6.2744203,7.2589307,1.456294,4.8078012
